date,q2_cost,q2_emergency_kwh,q3_cost,q3_emergency_kwh,q3_adjustment_abs_kwh,q3_adjustment_cost,q4_cost,q4_emergency_kwh,q4_3_cost,q4_3_emergency_kwh
2025-07-12,52952.97471750131,0.0,70170.29845026913,0.0,16352.436611226505,14104.342658934956,48216.75367384272,0.0,58147.75012144351,0.0
2025-07-13,58007.36600945505,1198.0908966666666,63055.51861779869,2112.6788204166673,7534.622039465031,4410.865504872338,65713.58831062893,1198.0908966666664,70377.31612176311,2112.6788204166673
2025-07-14,57752.66440318932,1395.1671549999996,68233.66477593257,2934.7599666666665,6052.792489217591,5973.825465236194,66410.12547484036,1395.1671549999994,76427.83072336769,2934.7599666666665
2025-07-15,58278.00389871129,1943.9356300000009,65384.46183816167,3028.2989462500022,2843.327046459196,2628.491558849719,67634.07336455623,1943.9356300000009,76515.3940402265,3028.2989462500022
2025-07-16,58434.012055489286,1969.1929566666659,70017.09598344719,3470.906082499999,7278.892389360424,5764.974607487484,68392.49418926518,1969.1929566666659,81262.39579116706,3470.906082499999
2025-07-17,59086.99980655213,2114.143088333334,73817.39890498723,3514.7058650000017,9662.89045879115,8732.326699075455,68501.42162069776,2114.143088333334,81110.71622878774,3514.705865000002
2025-07-18,51201.12728929706,0.0,59856.74879525847,0.0,9011.006498725994,5996.715220823972,46631.51946475831,0.0,52595.215865905615,0.0
2025-07-19,51354.153594878895,49.9433333333335,54421.88769342888,67.22782333333339,5380.698911220856,3005.801199192027,46243.19670227379,49.9433333333335,51713.04530700869,67.22782333333339
2025-07-20,55739.61875274377,1379.1955799999994,68956.7282704333,2714.019573333332,6590.351054346705,5819.247646083611,64157.53828443034,1379.19558,77172.0523617676,2714.019573333332
2025-07-21,57818.02680044734,1843.3327066666666,69679.36443097636,2884.4056362500005,6092.0008024914205,5561.921098539173,67724.99913470968,1843.3327066666666,82085.87680540868,2884.4056362500005
2025-07-22,58906.28597420297,2206.6019250000004,75186.24486449425,3472.433593333334,11644.586294314126,9552.25460331051,68290.15879754286,2206.6019250000004,81893.97937564267,3472.433593333334
2025-07-23,58407.77676838205,1829.7277766666666,67708.48917190544,3620.782546666668,3767.7943308710583,1545.478322795795,67462.6997427585,1829.7277766666664,82639.2237633558,3620.782546666668
2025-07-24,59742.81775701881,2334.2011450000014,64415.339278712585,3159.8897641666676,1540.763032880658,934.9066136954511,69389.23569258234,2334.201145000001,81906.98104356164,3159.889764166668
2025-07-25,51417.31649799665,0.0,58768.679318392875,0.0,9269.515002151922,7284.0513647377165,45560.33506600362,0.0,49544.84323077595,0.0
2025-07-26,51121.28671148344,14.861666666666679,56515.30435105951,14.861666666666679,4331.9842915449135,4091.3587534403364,46502.7796282274,14.861666666666679,51488.389640724454,14.861666666666679
2025-07-27,58631.940492482056,2017.4360183333333,69400.16863809437,2814.7771070833337,7170.26375311214,7198.893018588955,67424.77684334404,2017.436018333334,75723.88910966167,2814.7771070833337
2025-07-28,60940.11050744975,2540.9558616666654,72818.55285970906,3013.5303299999996,7777.926014173519,7081.282961552613,70947.29638272565,2540.9558616666664,83719.63266604402,3013.5303299999996
2025-07-29,59078.10422295703,2000.1660599999998,75130.16552431624,2316.4566458333334,12666.55927917369,11318.469637335302,68854.24604249095,2000.16606,81107.11453749056,2316.4566458333334
2025-07-30,57417.4804474194,1423.9840816666674,77030.77238575486,2418.5069075,17096.96995426755,14468.92637351573,67175.46004788563,1423.9840816666674,78276.76220907432,2418.5069075
2025-07-31,57848.84953170783,1469.4664766666658,74767.51423508718,2922.9034949999996,11803.84951963649,10531.598437443583,66864.74162680136,1469.466476666666,80221.57387627818,2922.903495
2025-08-01,52307.33503297149,0.0,50315.294553243126,12.834663333333424,3765.3942890380686,2555.680445919871,46198.87012559754,0.0,46470.52678839684,12.834663333333424
2025-08-02,52160.855468582515,59.71333333333337,50938.41512752893,59.71333333333337,5090.959245463644,2177.144324295167,45239.29717029926,59.71333333333337,46930.616684418914,59.71333333333337
2025-08-03,58250.04536701209,1741.9408966666665,67866.85624245855,4277.252739583334,7197.919061812409,5531.7211806742125,65212.39322999803,1741.9408966666665,74105.43399485663,4277.252739583334
2025-08-04,54035.069070664285,1152.8720083333337,63934.01031004886,2925.0342770833336,9050.856431846702,5856.169870339939,60937.817617266366,1152.8720083333337,68760.11400428617,2925.0342770833336
2025-08-05,52475.63122049107,1254.6709133333338,66490.14252380533,3044.490972083334,9919.759740792178,7172.421754020228,59516.56786496529,1254.6709133333338,71399.57276375694,3044.490972083334
2025-08-06,55849.92731225358,2272.039878333332,67251.50640319227,3093.2118345833323,9297.651520668722,5719.022826330614,64518.92596175943,2272.0398783333326,79265.38333648605,3093.211834583333
2025-08-07,52677.12627333694,1676.1869050000003,64162.58440683078,3713.264995,5212.583815432099,3258.8162341242396,59769.277273970896,1676.186905,74642.11332934552,3713.2649950000005
2025-08-08,46499.48784987013,0.0,50881.79137984368,0.0,6380.141422301097,4950.541025408831,40368.09080489944,0.0,43238.74276955974,0.0
2025-08-09,46276.03454885027,7.368333333333339,52058.57587940585,7.368333333333339,5653.504750217779,4557.293403407581,41194.92812255967,7.368333333333339,46089.13820125505,7.368333333333339
2025-08-10,51848.775225642545,1545.6174083333326,64124.112023737434,3352.0469487500004,5629.270894593617,3796.825249424743,59730.690476804695,1545.6174083333324,74318.86537196935,3352.0469487500004
2025-08-11,53246.015065518026,1803.8444600000005,67666.70498161114,3093.1745800000003,9729.538623033688,8126.2736487485045,59674.2756483635,1803.8444600000007,71232.6165297825,3093.174580000001
2025-08-12,55703.666842107916,2385.6380950000002,67383.93938185708,3604.598011250001,5087.526137517151,4851.651027805586,64115.03648008223,2385.6380949999993,77875.43872865348,3604.598011250001
2025-08-13,53202.42140600941,1806.4714866666673,67421.75336758472,3099.1115687500014,10594.09372878258,8432.09906491933,60836.48050617588,1806.4714866666673,70999.21983750838,3099.1115687500014
2025-08-14,55447.22191243571,2286.136074999999,68669.8977703687,3175.768579166666,10950.886900005144,7666.056635209438,62925.9040138667,2286.1360749999994,75652.53541742644,3175.7685791666663
2025-08-15,46611.36754785295,0.0,49354.09817174539,0.0,4528.8922648731095,2062.9723287865577,41366.06709826738,0.0,45257.84847373635,0.0
2025-08-16,46798.5755837406,0.0,49627.62938882059,0.0,5422.2907324229745,2653.253458213103,41607.39500674892,0.0,45959.00842148189,0.0
2025-08-17,53020.22859609015,1674.6112133333331,63736.63597297753,3219.9067450000002,3991.608691970158,3918.681487072451,59866.21630707751,1674.6112133333331,71731.82225656054,3219.9067449999993
2025-08-18,53259.489893546815,1818.3029066666659,65231.1355138619,3264.7706804166664,7586.935512014407,5514.343794730132,60706.99686551252,1818.3029066666659,72163.12186316,3264.770680416667
2025-08-19,53166.41717242685,1747.9996683333338,69481.50897526334,4052.3880366666676,8092.633561248283,6120.98610502611,60968.39315622139,1747.9996683333338,77044.63445788674,4052.3880366666676
2025-08-20,60913.90133238149,3641.8108466666667,64358.4234259633,2697.8764612499995,5299.46274236968,4426.065634156121,69551.9034370776,3641.8108466666667,74781.71825620219,2697.8764612499995
2025-08-21,52653.1160589229,1710.798843333333,62292.620085719514,2938.73234625,4093.984577904667,3710.025879367729,59822.65232583353,1710.7988433333335,70586.93390359796,2938.73234625
2025-08-22,46273.12369788039,0.0,49732.4104315164,0.0,3995.093513962623,2624.791124609651,41710.113797316575,0.0,47235.66079283153,0.0
2025-08-23,46592.07660227011,6.588333333333367,54354.202412526734,6.588333333333367,7060.750158155001,6337.431979550078,41005.88297442799,6.588333333333367,45464.38809342518,6.588333333333367
2025-08-24,53849.5665162315,1666.58494,66716.54594499341,3374.3083629166676,7148.819811654654,5505.430564887115,61007.980417995,1666.58494,76450.19806149407,3374.3083629166676
2025-08-25,57734.90627681551,2822.835006666667,65986.69577264537,3268.3328945833327,9071.026177839503,2879.8956966247947,65645.84841472286,2822.835006666667,78765.15417670405,3268.3328945833327
2025-08-26,52479.53307019773,1348.1271799999995,66688.35962500844,3190.3644354166677,8052.190535037716,5563.4351638130165,58794.066077980504,1348.12718,73638.04098238019,3190.364435416668
2025-08-27,53900.84759670839,1508.5639116666662,70651.31772103206,2618.8227445833336,11462.292220449239,9491.402686650314,60554.49592204415,1508.5639116666664,74604.71568269187,2618.8227445833336
2025-08-28,62159.75637096603,3822.4370266666665,74172.54207862075,3586.2424108333344,12273.575175468104,10585.13321514308,71532.80210675894,3822.4370266666665,76435.84913940029,3586.2424108333344
2025-08-29,47808.14719954415,0.0,50701.21590776908,0.0,2469.744905985932,1341.400260857035,42331.511552405995,0.0,47028.318687197425,0.0
2025-08-30,48154.66059452938,2.3600000000000136,49879.83261067584,5.560015833333296,4265.167064665646,2412.6465281754954,42695.56287676685,2.3600000000000136,47348.641576790455,5.560015833333296
2025-08-31,53084.32258734131,1284.9064866666663,68400.94816193485,3199.584510416667,10138.782603693415,6959.304927063265,59252.1496701918,1284.9064866666663,72214.99834317411,3199.584510416667
2025-09-01,48019.388950820314,0.27046166666673344,56401.50689066011,1305.6474425,3650.0566980521203,2433.3480221478876,48361.321392101105,0.27046166666673344,58691.28965147372,1305.6474425
2025-09-02,46958.87643650545,116.59473833333334,61954.73947845818,1706.059777916667,9577.309468780864,7790.900598013866,47140.86918849551,116.59473833333334,58446.26578658316,1706.059777916667
2025-09-03,43924.50243736618,799.8754666666671,54975.810431276645,2337.325049583334,4705.798655006854,4130.150137661609,45339.86769463472,799.8754666666667,58106.13494560154,2337.325049583334
2025-09-04,45478.24051731186,1277.4922749999996,56501.606217659995,2885.3365729166662,5895.93345337619,3941.66889921807,46142.681448264906,1277.4922749999996,59538.263880681465,2948.5679474999993
2025-09-05,39275.01816780216,0.0,42870.98886947351,0.0,7021.6388564797635,4582.109831614279,30112.712934252475,0.0,32408.226034568037,0.0
2025-09-06,39145.498485013544,44.043333333333294,44685.80424430098,44.043333333333294,7579.280653537375,5128.284746650005,30140.453521124324,44.043333333333294,34086.503553776456,44.043333333333294
2025-09-07,43884.60402442037,1236.7666333333336,59643.390094527334,2701.7448412499994,10960.088593456783,7885.476381489812,44230.89326543723,1236.7666333333334,56431.4714935473,2701.744841249999
2025-09-08,51508.42362810385,3330.089798333335,59249.65614712465,2949.4443966666663,5984.179805584701,5497.33237883642,53113.577835223776,3330.0897983333343,63142.911012082746,2949.4443966666668
2025-09-09,46711.20918324729,1980.8113616666683,59990.42153118305,3536.044530000001,7615.456395613848,6231.573325357318,47445.016155511315,1980.8113616666687,60421.17776179957,3536.044530000001
2025-09-10,54013.3934925401,3504.198068333334,61229.667746605104,3284.460512916666,5100.07383253087,4951.093795758503,55954.58035273242,3504.198068333334,64368.58099515151,3284.460512916666
2025-09-11,46010.26952449409,1511.1468233333335,55125.331936187154,3420.5012891666665,2560.2065281224263,1172.1792646518306,46609.205677683,1511.1468233333335,59486.250940342885,3465.992608333333
2025-09-12,39190.26154706246,0.0,45618.64750536467,0.0,7108.559421959875,5397.211075133602,30251.362745975224,0.0,35258.59886759964,0.0
2025-09-13,39695.98449016282,0.0,45963.779391007,0.0,7952.841121013373,5803.821103228505,30363.277691418083,0.0,34865.497602418916,0.0
2025-09-14,47813.68356283119,2054.6249849999995,55361.47685814967,2733.7110379166666,2745.633873220173,1809.3096516570572,49321.92040664826,2054.6249849999995,60234.22483222609,2733.7110379166666
2025-09-15,46718.08654128023,1578.5458283333348,62429.60924220632,4157.174739166667,6172.744537827504,4829.8995825102975,47813.98635888355,1578.5458283333348,64908.38988728986,4157.174739166667
2025-09-16,47837.57783862453,2301.8411399999995,57464.43784129685,3272.619572083334,4620.717008650547,2734.721878736266,49599.172403041644,2301.84114,61829.91863260187,3272.619572083334
2025-09-17,47664.78209581996,1784.5910883333331,58028.99882332636,2977.1030650000007,6419.524875020576,4182.203709215792,49060.16387806413,1784.5910883333336,59657.885974789024,2977.103065000001
2025-09-18,47270.52499346579,1531.540704999998,64520.448473882636,2835.053863333333,12576.032916757544,9213.175261449975,47968.90475306179,1531.5407049999983,63229.840682076516,2835.0538633333335
2025-09-19,40930.753525613865,0.0,47780.048113411656,0.0,6470.785647172492,4903.225672664801,32314.149798131606,0.0,37663.12470897852,0.0
2025-09-20,41750.70819190031,0.0,50346.575430186844,0.0,10125.986896598984,7066.760428022038,32081.62752027201,0.0,37078.647920146155,0.0
2025-09-21,47713.32366985116,1376.312950000001,58555.830006128934,2745.1698958333345,5949.17341634173,4363.689023979294,49524.91384223684,1376.3129500000014,60899.71634735355,2745.1698958333354
2025-09-22,48626.673591000814,1806.0237166666664,59401.80618430863,3634.5970266666664,4600.2747415517815,2441.049350067385,50870.65186231736,1806.0237166666666,65086.36736817875,3634.5970266666664
2025-09-23,50158.68731272912,1787.3470266666668,60614.09195563132,3141.37987375,4140.534320225142,3001.240482779882,51770.9675748954,1787.3470266666668,65476.31402928906,3141.37987375
2025-09-24,47884.25573442264,1560.8746300000003,63302.22516314563,3221.5058220833325,10029.44705770483,7858.288578555123,49338.04468490441,1560.8746300000003,61236.29674643093,3221.505822083333
2025-09-25,48938.51596269337,1716.3443266666675,63713.681824476385,3039.4609920833345,8975.694408297317,7095.140134778306,50532.47639504876,1716.3443266666673,64625.661144189624,3039.460992083334
2025-09-26,42727.17548459301,0.0,48121.13351949663,0.0,4857.985609884565,3282.7435343801,32952.92357334557,0.0,37743.89463497315,0.0
2025-09-27,42915.97336640279,22.94166666666672,53300.6438126352,22.94166666666672,11992.160125579558,9106.75169420684,34194.4172081749,22.94166666666672,39898.62772377503,22.94166666666672
2025-09-28,48822.75237927241,1654.641880000001,64803.62735732924,2688.062032083334,10582.218004225972,8811.081753575556,50976.75274882724,1654.641880000001,64066.16257509261,2688.062032083334
2025-09-29,49550.75592606823,1701.294753333333,64495.79662145779,4768.941420833335,2735.1842175154343,1838.543234399528,51441.376450934506,1701.2947533333331,70288.66239857109,4768.941420833335
2025-09-30,51527.51898314376,2032.5503083333333,67477.82007145329,3603.0407987500002,8823.980471536353,6629.070924102151,53292.57716359936,2032.5503083333329,70704.87368979552,3603.0407987500007
2025-10-01,44827.38202132495,293.36602166666637,53281.26447081091,2200.742184166667,3787.8309479406626,2921.01689328798,44192.01736681798,293.36602166666614,55372.80676862054,2200.742184166667
2025-10-02,44481.93738876682,486.1724866666665,50857.389993287994,2290.8991066666667,3902.280707880655,1369.9169493027032,44008.94106564566,486.1724866666665,52805.00800330093,2290.8991066666663
2025-10-03,41643.32386641357,0.0,42651.1201192828,0.0,4860.693272791498,4035.6210619895464,30070.044434437026,0.0,31362.734816800832,0.0
2025-10-04,40395.67846500261,0.0,41772.61227666572,0.0,5035.575650473937,1456.3161239307697,30700.043912231682,0.0,33354.068595569384,0.0
2025-10-05,43528.70379571979,837.34471,53108.61755986099,2629.816932083334,5319.04323384259,2717.3984329450013,43736.544687231,837.3447099999998,56350.692510584326,2629.816932083334
2025-10-06,43834.784551368604,1114.4267499999999,58674.16219826002,2958.411217083333,8823.656924161522,6294.448504752616,44919.44224352575,1114.42675,58692.325331279055,2958.4112170833337
2025-10-07,42542.364018775275,948.9690900000002,58455.41990510952,2482.6019800000004,8655.939005929347,7181.79804058596,42935.93762375736,948.9690900000005,57432.58494857185,2482.6019800000004
2025-10-08,43923.71653144766,1331.2665366666668,57747.198366226556,3136.2137075,7175.4518740826525,5346.896396936074,44676.591503664225,1331.2665366666674,57698.04914909409,3136.2137075000005
2025-10-09,44232.198644956945,1213.0831733333325,56203.106383361206,3599.183343333334,4709.798398484227,1437.6270826879222,44701.73272316416,1213.0831733333325,60290.388165126235,3599.183343333334
2025-10-10,39693.095242504445,0.0,40452.22889808836,0.0,3375.0246822393615,1385.8084076400853,29559.078442057886,0.0,32104.54138014359,0.0
2025-10-11,39852.34737552162,8.726666666666688,43312.865193122816,8.726666666666688,1902.3572846896484,1791.6133450491066,30466.22329912677,8.726666666666688,34762.67422411702,8.726666666666688
2025-10-12,44863.267552753605,1221.5974500000002,59923.7595226752,3318.731635000001,6475.17310054253,5056.130502251461,45000.44036431227,1221.5974500000002,59889.25935782616,3318.7316350000006
2025-10-13,44461.24946835588,990.6555533333323,54455.56110849447,2888.946502916664,4191.341707112487,2604.8646921261084,44933.08825521893,990.6555533333328,56865.35208182187,2888.946502916665
2025-10-14,46367.216758042974,1594.874408333334,60057.02184609718,4185.6555625,2554.9137058058977,1717.8676619060898,47133.735781185525,1594.8744083333343,66496.55358875873,4185.6555625
2025-10-15,45817.667565401774,1347.035326666666,56940.82906454061,3036.9111883333344,4447.526503393003,2519.338118814813,46809.003014383525,1347.0353266666664,62380.04904518297,3036.9111883333344
2025-10-16,51691.9582065546,2653.506976666667,60393.5195174274,2874.617874999999,6084.206294949591,4879.5963861472,53369.56866334841,2653.506976666667,65519.04611850184,2874.6178749999995
2025-10-17,41780.929663066185,0.0,53362.89053133942,0.0,13637.78622373467,11018.850791825713,32049.153613796196,0.0,36593.42295440938,0.0
2025-10-18,42235.56562783591,0.0,47710.19813870921,0.0,6462.774154116958,4249.313533330792,32064.02990532527,0.0,37145.759073967456,0.0
2025-10-19,50629.717816049495,1996.1896033333328,60756.02401368127,3191.3476574999986,4603.47260626543,3382.5311365356747,52567.755065234094,1996.1896033333328,66602.00964577525,3191.3476574999986
2025-10-20,50006.23304660218,1612.0519316666669,59819.24657171379,2751.756160833333,4480.10092268426,3211.345371062802,51500.18522888699,1612.0519316666669,64273.27491922874,2751.756160833333
2025-10-21,49120.036686833206,1551.1569183333338,62079.32968393206,2824.7366999999995,5553.1874329683105,4925.358189385153,51228.358585719,1551.1569183333338,65909.77923844653,2824.7366999999995
2025-10-22,53107.78314586688,2114.609426666666,63151.12947018667,2866.5253691666667,6335.421806858711,5715.091002551077,55512.11631346481,2114.609426666666,63978.67920343,2866.525369166666
2025-10-23,48518.24349261491,1096.616753333333,61365.47042810214,3256.2709891666664,8952.166641917009,3604.469048057232,49555.224669759256,1096.616753333333,64661.272329307605,3256.2709891666664
2025-10-24,44504.05927105929,0.0,48667.349966308146,0.0,5160.848433614536,4737.77669761039,34516.14090132063,0.0,37765.41987778901,0.0
2025-10-25,44643.19067747264,0.0,47171.423935625586,0.0,2880.159305466765,2326.0179088503446,34665.82725363999,0.0,38430.88445978123,0.0
2025-10-26,48545.06174297096,921.440616666667,60297.87705570329,3212.694505833334,4353.027919799381,2812.71796884375,50399.61186407028,921.4406166666668,65212.07521346031,3212.6945058333336
2025-10-27,51305.778284712615,1560.057111666667,66136.6183288786,2887.8241950000006,8772.213952647799,8032.377629462843,52768.278246809816,1560.0571116666672,67596.70232894659,2887.824195000001
2025-10-28,49746.445404984646,1241.6377666666663,65597.10299845457,2882.685205,8926.135106460903,7831.106220985909,51846.391451088515,1241.637766666666,66816.32229251655,2882.6852049999998
2025-10-29,53139.077957867514,2020.9896349999985,63213.23394353738,2425.1113720833328,4345.215720049208,4633.20550297152,55928.124297853414,2020.989634999999,68614.4344254724,2425.1113720833328
2025-10-30,50243.733429402615,1291.424433333334,65817.6303082937,3357.0155854166683,7411.938341911857,6668.982816393442,52822.83631989277,1291.4244333333334,67588.24919643349,3357.015585416668
2025-10-31,45144.497205834,0.0,50636.488514504024,0.0,4068.3606989974614,3528.8215183445745,35802.9662589201,0.0,42138.30705008399,0.0
2025-11-01,45751.188449486996,1.2899999999999636,53228.86807696707,1.2899999999999636,6447.742045262412,6307.9191619134945,35628.45885868952,1.2899999999999636,40851.2176918229,1.2899999999999636
2025-11-02,52418.27632933672,1594.8425183333338,68012.54379179578,3197.4197995833338,7481.193384264406,6839.266064158437,55109.54480239918,1594.8425183333343,70804.5782366586,3197.419799583334
2025-11-03,51190.310632734596,1335.161405,62623.23337897844,3303.367905833333,1689.1096444626169,1756.0914305074814,54133.87492557425,1335.1614049999998,71055.41063803398,3303.367905833333
2025-11-04,52775.300727554575,1396.6080100000008,65534.21056525993,2735.343824583335,6639.847325771601,6691.001760842199,55266.39622804809,1396.6080100000008,66294.57984163542,2735.343824583335
2025-11-05,52283.71798303432,1423.029688333334,62749.19119446422,3304.1065695833336,3005.3615054894963,1714.3744590862684,55725.93659655125,1423.0296883333338,70764.18595161884,3304.106569583334
2025-11-06,56535.851654734375,2240.2536550000004,69476.47680545278,3159.1751491666673,6348.8722449516445,6844.407811777104,60555.82054877066,2240.2536550000004,72404.54101521577,3159.1751491666673
2025-11-07,47897.30863727225,0.0,56457.484511224306,0.0,7406.909175912211,7450.027490310779,37541.17532926084,0.0,40892.81157792677,0.0
2025-11-08,47779.699964775195,20.738333333333344,50440.16978956441,20.738333333333344,3264.5687707782936,2751.614683642336,37790.063981712236,20.738333333333344,41355.59728233354,20.738333333333344
2025-11-09,55042.821918484035,1824.0474983333336,64381.05022096562,2615.454962083333,4143.098506769409,4371.845798226718,58556.47165038743,1824.0474983333338,71203.73761233289,2615.454962083333
2025-11-10,58040.69443873636,2470.0797933333333,70984.19072675482,3007.9299433333335,6778.816136267145,6839.365056158133,62787.36978979684,2470.079793333334,77174.21169296694,3007.9299433333335
2025-11-11,54009.675337351335,1490.1910733333339,62608.60972363041,2840.4864266666673,1781.3294512803484,1481.0415623508225,57472.57559844481,1490.1910733333339,70838.74701775538,2840.4864266666673
2025-11-12,53691.748475955064,1082.1668216666662,66176.50412522827,2264.4907620833333,5755.477716903291,6218.169064930223,57290.86417180984,1082.1668216666667,68754.12740093454,2264.4907620833337
2025-11-13,55096.40153917335,1531.3325933333326,67421.40661184992,2640.899416666667,7106.056305326318,6846.9635497462805,59711.76535162666,1531.3325933333326,72661.88976257334,2640.899416666667
2025-11-14,49639.24202171358,0.0,54697.72026314169,0.0,4866.775195063092,5016.963233051606,40291.6039803304,0.0,45083.575446058625,0.0
2025-11-15,49845.38655739667,0.0,52026.1907076498,0.0,2116.1936416803783,1483.3037477075382,40259.71101144827,0.0,44377.74554680359,0.0
2025-11-16,56567.53265770864,1694.8074350000006,69372.64194111279,2516.28363875,6912.304076820475,7485.060685316256,61119.51371825161,1694.8074350000006,72334.63594280081,2516.2836387499997
2025-11-17,54615.31749843924,1112.5704533333324,71890.90403513238,2282.6658483333326,10682.981507306236,10662.973846110652,58593.67359255805,1112.5704533333328,70516.27736371299,2282.6658483333326
2025-11-18,55582.50397339575,1558.986690000001,68281.85057851778,2812.172418750001,5484.856569992622,5650.216155223375,60319.30376624489,1558.9866900000006,75287.00968095858,2812.1724187500004
2025-11-19,57104.19493595064,1752.382588333333,72755.00475340278,2516.3079775,9414.170105240399,9928.412895585816,62563.75848925315,1752.382588333333,74865.5498854669,2516.3079775
2025-11-20,55921.50530127397,1335.6984983333336,71444.86768509183,2915.2754474999992,7424.489073363166,7646.182204006091,60330.776960051,1335.6984983333334,76309.37632920504,2915.275447499999
2025-11-21,51116.62052686548,0.0,60972.070270155746,0.0,8506.351102001538,8669.479838499316,41616.76782024932,0.0,46400.64327646527,0.0
2025-11-22,51338.813838256756,8.495000000000118,54166.37617147768,8.495000000000118,1708.2102692112544,1621.8523823553917,41905.69081648679,8.495000000000118,45985.102271615964,8.495000000000118
2025-11-23,58226.17252050712,1707.3438733333348,70024.0138756059,2372.0787291666666,7464.379121138547,8163.571638025669,63457.01672392037,1707.343873333335,71981.2023577347,2372.0787291666666
2025-11-24,57116.720765859885,1459.054148333334,69590.9388033679,2923.6764783333338,6629.939426967694,6791.710933374945,61678.24415494151,1459.0541483333336,74104.84961539623,2923.6764783333338
2025-11-25,56512.854723722296,1324.0745883333327,63851.44631750351,2243.2145895833332,2874.675000049723,1751.0404163737735,61027.85590728326,1324.074588333333,72282.32472214353,2243.2145895833332
2025-11-26,56650.871706120226,1203.2121833333338,68047.32727669827,2087.581020416667,4760.77385959534,5498.9062798568975,62098.55958394465,1203.212183333334,75177.99013209662,2087.5810204166673
2025-11-27,57698.948300368305,1417.5868450000003,69432.5407510423,2219.634539583333,6483.740142896086,6933.150827537509,63287.98624155693,1417.5868450000003,75208.3972931861,2219.634539583333
2025-11-28,52238.11577947253,0.0,59116.35947812106,0.0,5905.686579964842,6021.178186963678,42318.211622423885,0.0,46326.05262988847,0.0
2025-11-29,52398.67115125503,16.769999999999982,57597.74236494973,16.769999999999982,2686.135502808645,1841.57470387071,43568.24468142533,16.769999999999982,52354.783184106745,16.769999999999982
2025-11-30,61180.74449688386,2273.842201666666,74292.55288455321,2861.408916666666,6195.973270944785,6997.981351567945,67504.33707420333,2273.842201666666,82715.72930509964,2861.408916666666
2025-12-01,79101.83170061883,7183.251083333331,88461.66707046001,8606.699988749999,1162.3157561282578,1085.275896447452,93158.86100295615,7183.251083333331,111137.42060039318,8606.699988749999
2025-12-02,83545.30136719701,7860.751013333333,87112.07615479678,7411.495356666667,1512.7433993312773,1618.8680586890687,99685.90397654983,7860.751013333334,107708.71516476909,7411.495356666667
2025-12-03,73810.8663100884,5748.581875,90772.3348022847,6302.795665833333,10336.512503805214,10749.501632012858,87365.80741834507,5748.581875,102348.72143343693,6302.795665833332
2025-12-04,75214.60547371078,5180.253774999999,87287.59809206083,6887.34559875,4604.087716363167,3922.2930531027205,88031.80023942933,5180.253774999999,102064.75740405198,6887.345598749999
2025-12-05,59448.17414177343,0.0,65938.1525754696,0.0,4647.492027942387,5126.513220466359,52571.70005953475,0.0,57760.50076845067,0.0
2025-12-06,59764.909684552615,5.921666666666624,65102.15517095895,5.921666666666624,3093.5416949999994,3543.2561867228746,53972.39465845362,5.921666666666624,59640.83816787715,5.921666666666624
2025-12-07,67174.19210114813,1972.231328333335,74327.04220877221,3437.4162254166677,1711.2429005555532,823.8310082063737,78330.29044609018,1972.2313283333347,92202.18002474266,3437.4162254166677
2025-12-08,64470.91419614933,1021.4379599999993,73885.54564449294,2057.648166666667,2750.755758055552,2781.9384868001907,75720.87275124411,1021.4379599999993,91613.29484419631,2057.6481666666664
2025-12-09,66954.45781380411,1510.1282216666655,74773.56251272741,2683.633996666666,2083.1128287499987,2126.054370001247,77643.74023094439,1510.128221666666,89413.68739178486,2683.633996666666
2025-12-10,66001.90394981638,1559.1666183333318,78440.4544453471,2667.3069383333323,6049.819081455758,6496.5094497984455,77756.44285666253,1559.1666183333323,91192.98914914519,2667.3069383333327
2025-12-11,64817.8789890659,1073.215888333334,70862.23186395195,2011.0013904166678,2020.52465931413,2152.2023901233633,74445.90538371108,1073.2158883333339,81994.91635766315,2011.0013904166676
2025-12-12,60424.35286573444,0.0,69892.09479460829,0.0,6344.565644014063,7150.081343483374,54304.666502524466,0.0,61358.99980315639,0.0
2025-12-13,60607.83076750566,10.021666666666647,65201.85334950437,10.021666666666647,3566.041623173866,3681.238319022667,54862.96419811844,10.021666666666647,59900.583051709196,10.021666666666647
2025-12-14,66509.30221918032,1418.0973,81489.66976295698,2665.9483804166666,7894.422342083335,8515.169042762025,78652.71017039716,1418.0973,92516.98968677294,2665.9483804166666
2025-12-15,67121.83993140624,1703.2572366666664,81206.74386410165,2450.475871666666,8693.485987083333,9494.157256858834,79566.29854623924,1703.2572366666664,90204.16563996839,2450.475871666666
2025-12-16,66048.11901168776,1364.2171683333333,74259.17703721684,2316.3645729166665,3430.7175063888862,3459.435936873386,77439.5169543017,1364.2171683333333,86794.97087518123,2316.3645729166665
2025-12-17,66295.17687617568,1411.7504666666666,73208.1007748714,2694.553265416667,2121.8166969307285,1871.994914600171,77926.12332456098,1411.7504666666664,88423.79123401117,2694.553265416667
2025-12-18,65590.66431824774,1398.753251666666,76260.91017423522,2494.991689999999,5450.1809951543155,6002.224975343392,76316.94926330651,1398.7532516666663,86498.96368993586,2494.991689999999
2025-12-19,61329.55384306684,0.0,67693.34893994927,0.0,6229.561240042868,6496.261239627029,55315.7339812891,0.0,58948.785305655365,0.0
2025-12-20,61359.956922103316,0.0,63882.45622081679,0.0,3000.7848011111055,3050.8746057612157,54638.49169339235,0.0,57240.92202958353,0.0
